,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU12_r,clip_id,label,source_id,appraisal
4021,3.58,0.0,0.1,0.0,1.67,1.25,0.0,1.88,Bus14_S5,1,Bus14,Judgement
4022,3.57,0.0,0.15,0.0,1.77,1.48,0.0,1.86,Bus14_S5,1,Bus14,Judgement
4023,3.44,0.0,0.33,0.0,1.71,1.5,0.0,1.72,Bus14_S5,1,Bus14,Judgement
4024,3.18,0.0,0.44,0.0,1.57,1.36,0.0,1.63,Bus14_S5,1,Bus14,Judgement
4025,2.88,0.0,0.58,0.01,1.39,1.32,0.0,1.49,Bus14_S5,1,Bus14,Judgement
4026,2.5,0.0,0.61,0.01,1.24,1.22,0.0,1.35,Bus14_S5,1,Bus14,Judgement
4027,2.12,0.0,0.6,0.01,1.14,1.16,0.0,1.21,Bus14_S5,1,Bus14,Judgement
4028,1.87,0.0,0.52,0.0,1.1,1.14,0.0,1.13,Bus14_S5,1,Bus14,Judgement
4029,1.49,0.0,0.5,0.0,1.18,1.06,0.0,1.03,Bus14_S5,1,Bus14,Judgement
4030,1.08,0.0,0.57,0.0,1.23,1.34,0.0,0.9,Bus14_S5,1,Bus14,Judgement
4031,0.64,0.0,0.7,0.02,1.29,1.37,0.0,0.83,Bus14_S5,1,Bus14,Judgement
4032,0.32,0.0,0.78,0.04,1.3,1.37,0.0,0.86,Bus14_S5,1,Bus14,Judgement
4033,0.19,0.0,0.82,0.04,1.28,1.16,0.0,0.92,Bus14_S5,1,Bus14,Judgement
4034,0.08,0.0,0.86,0.02,1.26,1.13,0.0,0.97,Bus14_S5,1,Bus14,Judgement
4035,0.02,0.0,0.9,0.04,1.16,1.09,0.0,0.9,Bus14_S5,1,Bus14,Judgement
4036,0.0,0.0,0.97,0.04,1.1,1.14,0.0,0.85,Bus14_S5,1,Bus14,Judgement
4037,0.0,0.0,1.19,0.04,1.02,1.11,0.0,0.67,Bus14_S5,1,Bus14,Judgement
4038,0.0,0.0,1.46,0.0,1.01,1.27,0.0,0.57,Bus14_S5,1,Bus14,Judgement
4039,0.0,0.0,1.72,0.0,1.01,1.36,0.0,0.46,Bus14_S5,1,Bus14,Judgement
4040,0.0,0.0,1.78,0.0,1.02,1.43,0.0,0.47,Bus14_S5,1,Bus14,Judgement
4041,0.0,0.0,1.66,0.0,1.0,1.24,0.0,0.5,Bus14_S5,1,Bus14,Judgement
4042,0.05,0.0,1.51,0.0,1.01,0.84,0.0,0.63,Bus14_S5,1,Bus14,Judgement
4043,0.05,0.0,1.38,0.0,1.03,0.67,0.0,0.77,Bus14_S5,1,Bus14,Judgement
4044,0.05,0.0,1.34,0.0,1.12,0.62,0.0,0.88,Bus14_S5,1,Bus14,Judgement
4045,0.02,0.0,1.35,0.0,1.25,0.74,0.0,0.87,Bus14_S5,1,Bus14,Judgement
4046,0.09,0.0,1.39,0.0,1.35,0.65,0.0,0.81,Bus14_S5,1,Bus14,Judgement
4047,0.1,0.0,1.37,0.0,1.41,0.62,0.0,0.77,Bus14_S5,1,Bus14,Judgement
4048,0.16,0.0,1.45,0.0,1.41,0.69,0.0,0.76,Bus14_S5,1,Bus14,Judgement
4049,0.27,0.0,1.45,0.0,1.47,0.66,0.0,0.85,Bus14_S5,1,Bus14,Judgement
4050,0.39,0.0,1.52,0.0,1.55,0.66,0.0,0.88,Bus14_S5,1,Bus14,Judgement
4051,0.3,0.0,1.24,0.0,1.7,0.81,0.11,0.95,Bus14_S5,1,Bus14,Judgement
4052,0.13,0.0,1.08,0.0,1.83,1.04,0.31,0.94,Bus14_S5,1,Bus14,Judgement
4053,0.0,0.0,0.66,0.0,1.89,1.39,0.36,0.96,Bus14_S5,1,Bus14,Judgement
4054,0.0,0.0,0.38,0.0,1.84,1.54,0.31,0.89,Bus14_S5,1,Bus14,Judgement
4055,0.0,0.0,0.07,0.0,1.76,1.94,0.11,0.79,Bus14_S5,1,Bus14,Judgement
4056,0.0,0.0,0.02,0.0,1.66,1.99,0.23,0.57,Bus14_S5,1,Bus14,Judgement
4057,0.0,0.0,0.11,0.0,1.61,1.99,0.34,0.46,Bus14_S5,1,Bus14,Judgement
4058,0.0,0.0,0.15,0.0,1.54,1.76,0.55,0.42,Bus14_S5,1,Bus14,Judgement
4059,0.05,0.0,0.29,0.0,1.63,1.65,0.49,0.64,Bus14_S5,1,Bus14,Judgement
4060,0.05,0.0,0.24,0.0,1.75,1.8,0.41,0.84,Bus14_S5,1,Bus14,Judgement
4061,0.05,0.0,0.2,0.0,1.86,2.01,0.33,1.04,Bus14_S5,1,Bus14,Judgement
4062,0.0,0.0,0.05,0.0,1.82,2.46,0.42,1.06,Bus14_S5,1,Bus14,Judgement
4063,0.0,0.0,0.0,0.0,1.65,2.56,0.39,0.99,Bus14_S5,1,Bus14,Judgement
4064,0.0,0.0,0.0,0.0,1.55,2.6,0.41,0.9,Bus14_S5,1,Bus14,Judgement
4065,0.0,0.0,0.0,0.0,1.39,2.48,0.51,0.79,Bus14_S5,1,Bus14,Judgement
4066,0.0,0.0,0.0,0.0,1.26,2.37,0.6,0.72,Bus14_S5,1,Bus14,Judgement
4067,0.0,0.0,0.0,0.0,1.05,2.53,0.54,0.59,Bus14_S5,1,Bus14,Judgement
4068,0.0,0.0,0.0,0.0,1.0,2.67,0.4,0.44,Bus14_S5,1,Bus14,Judgement
4069,0.0,0.0,0.0,0.0,1.1,2.93,0.48,0.31,Bus14_S5,1,Bus14,Judgement
4070,0.0,0.0,0.0,0.0,1.26,2.98,0.68,0.28,Bus14_S5,1,Bus14,Judgement
4071,0.0,0.0,0.0,0.0,1.37,3.01,0.8,0.39,Bus14_S5,1,Bus14,Judgement
4072,0.0,0.0,0.0,0.0,1.37,2.99,0.79,0.57,Bus14_S5,1,Bus14,Judgement
4073,0.0,0.0,0.0,0.0,1.34,2.87,0.81,0.75,Bus14_S5,1,Bus14,Judgement
4074,0.0,0.0,0.0,0.0,1.29,2.71,0.81,0.86,Bus14_S5,1,Bus14,Judgement
4075,0.0,0.0,0.0,0.0,1.26,2.55,0.87,0.87,Bus14_S5,1,Bus14,Judgement
4076,0.02,0.0,0.0,0.0,1.23,2.3,0.81,0.86,Bus14_S5,1,Bus14,Judgement
4077,0.02,0.0,0.0,0.0,1.22,2.56,0.88,0.81,Bus14_S5,1,Bus14,Judgement
4078,0.02,0.0,0.0,0.0,1.18,2.78,0.86,0.8,Bus14_S5,1,Bus14,Judgement
4079,0.0,0.0,0.0,0.0,1.14,3.29,1.09,0.7,Bus14_S5,1,Bus14,Judgement
4080,0.02,0.0,0.0,0.0,1.11,3.25,1.11,0.59,Bus14_S5,1,Bus14,Judgement
4081,0.22,0.0,0.0,0.0,1.01,2.66,1.0,0.52,Bus14_S5,1,Bus14,Judgement
4082,0.4,0.0,0.0,0.0,0.95,2.06,0.66,0.53,Bus14_S5,1,Bus14,Judgement
4083,0.38,0.0,0.0,0.0,0.84,1.42,0.4,0.54,Bus14_S5,1,Bus14,Judgement
4084,0.18,0.0,0.0,0.0,0.82,1.81,0.32,0.46,Bus14_S5,1,Bus14,Judgement
4085,0.0,0.0,0.0,0.0,0.8,2.01,0.25,0.35,Bus14_S5,1,Bus14,Judgement
4086,0.0,0.0,0.0,0.0,0.71,2.14,0.16,0.28,Bus14_S5,1,Bus14,Judgement
4087,0.0,0.0,0.0,0.0,0.64,1.76,0.07,0.31,Bus14_S5,1,Bus14,Judgement
4088,0.0,0.0,0.0,0.0,0.53,1.36,0.0,0.37,Bus14_S5,1,Bus14,Judgement
4089,0.0,0.0,0.0,0.0,0.55,1.2,0.0,0.49,Bus14_S5,1,Bus14,Judgement
4090,0.0,0.0,0.0,0.0,0.59,1.34,0.0,0.62,Bus14_S5,1,Bus14,Judgement
4091,0.0,0.0,0.0,0.0,0.71,1.6,0.0,0.79,Bus14_S5,1,Bus14,Judgement
4092,0.0,0.0,0.0,0.0,0.91,2.06,0.0,0.94,Bus14_S5,1,Bus14,Judgement
4093,0.0,0.0,0.0,0.0,1.15,2.48,0.0,0.98,Bus14_S5,1,Bus14,Judgement
4094,0.0,0.0,0.0,0.0,1.3,2.81,0.0,0.97,Bus14_S5,1,Bus14,Judgement
4095,0.0,0.0,0.0,0.0,1.27,2.72,0.0,0.71,Bus14_S5,1,Bus14,Judgement
4096,0.0,0.0,0.0,0.0,1.14,2.61,0.0,0.49,Bus14_S5,1,Bus14,Judgement
4097,0.0,0.0,0.0,0.0,1.02,2.36,0.0,0.35,Bus14_S5,1,Bus14,Judgement
4098,0.0,0.0,0.0,0.01,0.96,2.25,0.0,0.39,Bus14_S5,1,Bus14,Judgement
4099,0.0,0.0,0.0,0.01,0.9,1.99,0.0,0.41,Bus14_S5,1,Bus14,Judgement
4100,0.0,0.0,0.0,0.01,0.87,1.86,0.0,0.34,Bus14_S5,1,Bus14,Judgement
4101,0.0,0.0,0.0,0.0,0.87,1.78,0.0,0.31,Bus14_S5,1,Bus14,Judgement
4102,0.0,0.0,0.0,0.0,0.9,1.77,0.0,0.34,Bus14_S5,1,Bus14,Judgement
4103,0.0,0.0,0.0,0.0,0.9,1.72,0.0,0.4,Bus14_S5,1,Bus14,Judgement
4104,0.0,0.0,0.0,0.0,0.91,1.77,0.0,0.45,Bus14_S5,1,Bus14,Judgement
4105,0.0,0.0,0.0,0.0,0.94,1.99,0.0,0.47,Bus14_S5,1,Bus14,Judgement
4106,0.0,0.0,0.0,0.02,0.98,2.08,0.0,0.45,Bus14_S5,1,Bus14,Judgement
4107,0.0,0.0,0.0,0.02,1.06,2.35,0.0,0.42,Bus14_S5,1,Bus14,Judgement
4108,0.0,0.0,0.0,0.02,1.03,2.07,0.0,0.38,Bus14_S5,1,Bus14,Judgement
4109,0.0,0.0,0.0,0.0,1.01,1.8,0.0,0.29,Bus14_S5,1,Bus14,Judgement
4110,0.0,0.0,0.0,0.0,0.87,1.32,0.0,0.27,Bus14_S5,1,Bus14,Judgement
4111,0.0,0.0,0.0,0.0,0.79,1.23,0.0,0.21,Bus14_S5,1,Bus14,Judgement
4112,0.0,0.0,0.0,0.0,0.72,1.24,0.0,0.2,Bus14_S5,1,Bus14,Judgement
4113,0.0,0.0,0.0,0.0,0.68,1.33,0.0,0.11,Bus14_S5,1,Bus14,Judgement
4114,0.0,0.0,0.0,0.0,0.68,1.31,0.0,0.09,Bus14_S5,1,Bus14,Judgement
4115,0.0,0.0,0.0,0.0,0.68,1.35,0.0,0.08,Bus14_S5,1,Bus14,Judgement
4116,0.0,0.0,0.0,0.0,0.72,1.33,0.07,0.13,Bus14_S5,1,Bus14,Judgement
4117,0.0,0.0,0.0,0.0,0.77,1.46,0.15,0.21,Bus14_S5,1,Bus14,Judgement
4118,0.0,0.0,0.0,0.0,0.83,1.69,0.22,0.27,Bus14_S5,1,Bus14,Judgement
4119,0.0,0.0,0.0,0.0,0.97,1.99,0.19,0.33,Bus14_S5,1,Bus14,Judgement
4120,0.0,0.0,0.0,0.0,1.08,2.14,0.11,0.39,Bus14_S5,1,Bus14,Judgement
4121,0.0,0.0,0.0,0.0,1.22,2.33,0.1,0.48,Bus14_S5,1,Bus14,Judgement
4122,0.0,0.0,0.0,0.0,1.24,2.29,0.07,0.55,Bus14_S5,1,Bus14,Judgement
4123,0.0,0.0,0.0,0.0,1.25,2.35,0.12,0.59,Bus14_S5,1,Bus14,Judgement
4124,0.0,0.0,0.0,0.0,1.24,2.35,0.15,0.59,Bus14_S5,1,Bus14,Judgement
4125,0.0,0.0,0.0,0.0,1.21,2.35,0.13,0.58,Bus14_S5,1,Bus14,Judgement
4126,0.0,0.0,0.0,0.0,1.16,2.29,0.08,0.53,Bus14_S5,1,Bus14,Judgement
4127,0.0,0.0,0.0,0.0,1.07,2.19,0.0,0.49,Bus14_S5,1,Bus14,Judgement
4128,0.0,0.0,0.0,0.0,1.08,2.28,0.03,0.46,Bus14_S5,1,Bus14,Judgement
4129,0.0,0.0,0.0,0.0,1.04,2.32,0.03,0.48,Bus14_S5,1,Bus14,Judgement
4130,0.0,0.0,0.0,0.0,1.08,2.45,0.03,0.51,Bus14_S5,1,Bus14,Judgement
4131,0.0,0.0,0.0,0.0,1.08,2.45,0.09,0.44,Bus14_S5,1,Bus14,Judgement
4132,0.0,0.0,0.14,0.0,1.16,2.39,0.3,0.32,Bus14_S5,1,Bus14,Judgement
4133,0.0,0.0,0.56,0.0,1.26,2.42,0.49,0.18,Bus14_S5,1,Bus14,Judgement
4134,0.0,0.0,1.0,0.0,1.37,2.64,0.63,0.21,Bus14_S5,1,Bus14,Judgement
4135,0.0,0.0,1.27,0.0,1.42,2.87,0.62,0.34,Bus14_S5,1,Bus14,Judgement
4136,0.0,0.0,1.24,0.0,1.43,2.75,0.65,0.46,Bus14_S5,1,Bus14,Judgement
4137,0.0,0.0,1.24,0.0,1.39,2.57,0.42,0.54,Bus14_S5,1,Bus14,Judgement
4138,0.0,0.0,1.52,0.0,1.48,2.75,0.22,0.52,Bus14_S5,1,Bus14,Judgement
4139,0.0,0.0,1.8,0.0,1.51,3.05,0.0,0.52,Bus14_S5,1,Bus14,Judgement
4140,0.0,0.0,2.07,0.0,1.43,2.96,0.0,0.48,Bus14_S5,1,Bus14,Judgement
4141,0.0,0.0,2.31,0.0,1.34,2.66,0.0,0.53,Bus14_S5,1,Bus14,Judgement
4142,0.0,0.0,2.55,0.0,1.26,2.32,0.0,0.54,Bus14_S5,1,Bus14,Judgement
4143,0.0,0.0,2.68,0.0,1.38,2.47,0.0,0.57,Bus14_S5,1,Bus14,Judgement
4144,0.0,0.0,2.52,0.0,1.43,2.54,0.0,0.54,Bus14_S5,1,Bus14,Judgement
4145,0.0,0.0,2.38,0.0,1.49,2.56,0.0,0.53,Bus14_S5,1,Bus14,Judgement
4146,0.0,0.0,2.28,0.0,1.48,2.31,0.0,0.53,Bus14_S5,1,Bus14,Judgement
4147,0.0,0.0,2.34,0.0,1.48,2.49,0.1,0.59,Bus14_S5,1,Bus14,Judgement
4148,0.0,0.0,2.36,0.0,1.53,2.75,0.22,0.65,Bus14_S5,1,Bus14,Judgement
4149,0.0,0.0,2.41,0.0,1.57,2.98,0.4,0.67,Bus14_S5,1,Bus14,Judgement
4150,0.0,0.0,2.25,0.0,1.59,2.85,0.52,0.58,Bus14_S5,1,Bus14,Judgement
4151,0.0,0.0,2.19,0.0,1.55,2.84,0.52,0.46,Bus14_S5,1,Bus14,Judgement
4152,0.0,0.0,2.18,0.0,1.47,2.83,0.57,0.35,Bus14_S5,1,Bus14,Judgement
4153,0.0,0.0,2.23,0.0,1.4,2.8,0.5,0.27,Bus14_S5,1,Bus14,Judgement
4154,0.0,0.0,2.2,0.0,1.35,2.82,0.52,0.19,Bus14_S5,1,Bus14,Judgement
4155,0.0,0.0,2.13,0.0,1.38,3.05,0.57,0.09,Bus14_S5,1,Bus14,Judgement
4156,0.0,0.0,2.27,0.0,1.5,3.19,0.7,0.05,Bus14_S5,1,Bus14,Judgement
4157,0.0,0.0,2.5,0.0,1.67,3.15,0.87,0.01,Bus14_S5,1,Bus14,Judgement
4158,0.0,0.0,0.0,0.0,1.01,0.87,0.0,1.31,Bus14_S65,0,Bus14,
4159,0.0,0.0,0.0,0.0,1.08,1.01,0.0,1.25,Bus14_S65,0,Bus14,
4160,0.0,0.0,0.0,0.0,1.08,1.09,0.0,1.2,Bus14_S65,0,Bus14,
4161,0.0,0.0,0.0,0.0,1.05,1.1,0.0,1.25,Bus14_S65,0,Bus14,
4162,0.0,0.0,0.0,0.0,1.04,1.15,0.0,1.29,Bus14_S65,0,Bus14,
4163,0.0,0.0,0.0,0.0,1.06,1.18,0.0,1.38,Bus14_S65,0,Bus14,
4164,0.0,0.0,0.0,0.19,1.02,1.27,0.0,1.33,Bus14_S65,0,Bus14,
4165,0.23,0.0,0.0,0.62,0.98,1.28,0.0,1.33,Bus14_S65,0,Bus14,
4166,0.29,0.0,0.0,0.81,1.02,1.43,0.0,1.35,Bus14_S65,0,Bus14,
4167,0.49,0.1,0.0,0.73,1.16,1.48,0.0,1.37,Bus14_S65,0,Bus14,
4168,0.91,0.44,0.0,0.3,1.19,1.06,0.0,1.36,Bus14_S65,0,Bus14,
4169,1.62,0.7,0.0,0.1,1.11,0.51,0.0,1.31,Bus14_S65,0,Bus14,
4170,2.17,0.6,0.0,0.0,0.89,0.0,0.0,1.33,Bus14_S65,0,Bus14,
4171,2.29,0.35,0.05,0.0,0.78,0.08,0.0,1.46,Bus14_S65,0,Bus14,
4172,2.05,0.16,0.05,0.13,0.64,0.38,0.0,1.58,Bus14_S65,0,Bus14,
4173,1.83,0.16,0.05,0.13,0.54,0.78,0.0,1.56,Bus14_S65,0,Bus14,
4174,1.56,0.07,0.04,0.13,0.49,1.03,0.0,1.36,Bus14_S65,0,Bus14,
4175,1.57,0.0,0.1,0.0,0.53,1.08,0.0,1.16,Bus14_S65,0,Bus14,
4176,1.59,0.0,0.22,0.19,0.56,0.89,0.0,1.06,Bus14_S65,0,Bus14,
4177,1.7,0.0,0.17,0.19,0.53,0.94,0.0,1.14,Bus14_S65,0,Bus14,
4178,1.89,0.13,0.12,0.19,0.47,0.81,0.0,1.16,Bus14_S65,0,Bus14,
4179,2.2,0.35,0.0,0.0,0.45,0.72,0.0,1.16,Bus14_S65,0,Bus14,
4180,2.35,0.44,0.0,0.2,0.42,0.86,0.0,1.04,Bus14_S65,0,Bus14,
4181,2.29,0.42,0.0,0.39,0.39,1.08,0.0,0.99,Bus14_S65,0,Bus14,
4182,2.08,0.21,0.0,0.39,0.36,1.17,0.0,0.96,Bus14_S65,0,Bus14,
4183,2.22,0.11,0.04,0.19,0.32,0.67,0.0,0.97,Bus14_S65,0,Bus14,
4184,2.41,0.01,0.07,0.0,0.33,0.36,0.0,1.06,Bus14_S65,0,Bus14,
4185,2.46,0.09,0.07,0.0,0.42,0.23,0.0,1.19,Bus14_S65,0,Bus14,
4186,2.18,0.09,0.03,0.14,0.61,0.68,0.0,1.33,Bus14_S65,0,Bus14,
4187,1.88,0.09,0.0,0.23,0.74,1.0,0.0,1.34,Bus14_S65,0,Bus14,
4188,1.67,0.13,0.0,0.53,0.69,1.23,0.0,1.33,Bus14_S65,0,Bus14,
4189,1.24,0.18,0.0,0.53,0.58,0.89,0.0,1.54,Bus14_S65,0,Bus14,
4190,0.81,0.55,0.0,0.44,0.56,0.82,0.03,1.82,Bus14_S65,0,Bus14,
4191,0.46,0.67,0.0,0.14,0.63,1.06,0.19,1.93,Bus14_S65,0,Bus14,
4192,0.34,0.67,0.0,0.0,0.7,1.75,0.46,1.65,Bus14_S65,0,Bus14,
4193,0.3,0.3,0.0,0.0,0.68,2.2,0.71,1.32,Bus14_S65,0,Bus14,
4194,0.16,0.05,0.0,0.0,0.63,2.56,0.84,1.11,Bus14_S65,0,Bus14,
4195,0.09,0.0,0.0,0.0,0.5,2.83,0.91,1.06,Bus14_S65,0,Bus14,
4196,0.0,0.0,0.0,0.0,0.34,2.9,1.03,0.9,Bus14_S65,0,Bus14,
4197,0.0,0.0,0.0,0.0,0.27,2.8,1.08,0.78,Bus14_S65,0,Bus14,
4198,0.0,0.0,0.0,0.0,0.29,2.57,1.19,0.66,Bus14_S65,0,Bus14,
4199,0.0,0.0,0.0,0.0,0.32,2.45,1.22,0.64,Bus14_S65,0,Bus14,
4200,0.0,0.0,0.13,0.0,0.36,2.52,1.3,0.61,Bus14_S65,0,Bus14,
4201,0.0,0.0,0.26,0.0,0.4,2.31,1.19,0.74,Bus14_S65,0,Bus14,
4202,0.0,0.0,0.51,0.0,0.59,2.32,0.92,0.82,Bus14_S65,0,Bus14,
4203,0.0,0.0,0.66,0.0,0.78,2.28,0.66,0.97,Bus14_S65,0,Bus14,
4204,0.0,0.0,0.85,0.0,0.95,2.47,0.5,0.88,Bus14_S65,0,Bus14,
4205,0.0,0.0,0.91,0.0,0.98,2.58,0.47,0.85,Bus14_S65,0,Bus14,
4206,0.0,0.0,0.91,0.0,1.01,2.67,0.41,0.76,Bus14_S65,0,Bus14,
4207,0.0,0.0,0.88,0.0,1.03,2.74,0.26,0.75,Bus14_S65,0,Bus14,
4208,0.0,0.0,0.95,0.0,1.03,2.76,0.13,0.61,Bus14_S65,0,Bus14,
4209,0.0,0.0,1.11,0.0,1.06,2.67,0.02,0.52,Bus14_S65,0,Bus14,
4210,0.0,0.0,1.24,0.0,1.12,2.7,0.0,0.44,Bus14_S65,0,Bus14,
4211,0.0,0.0,1.31,0.0,1.19,2.62,0.0,0.5,Bus14_S65,0,Bus14,
4212,0.0,0.0,1.41,0.0,1.15,2.61,0.0,0.48,Bus14_S65,0,Bus14,
4213,0.0,0.0,1.56,0.0,1.15,2.51,0.0,0.47,Bus14_S65,0,Bus14,
4214,0.0,0.0,1.73,0.0,1.08,2.45,0.0,0.4,Bus14_S65,0,Bus14,
4215,0.0,0.0,1.82,0.0,1.13,2.39,0.0,0.42,Bus14_S65,0,Bus14,
4216,0.0,0.0,1.87,0.0,1.13,2.4,0.0,0.42,Bus14_S65,0,Bus14,
4217,0.0,0.0,1.91,0.0,1.15,2.36,0.0,0.44,Bus14_S65,0,Bus14,
4218,0.0,0.0,1.87,0.0,1.09,2.27,0.0,0.42,Bus14_S65,0,Bus14,
4219,0.0,0.0,1.76,0.0,1.05,2.01,0.0,0.38,Bus14_S65,0,Bus14,
4220,0.0,0.0,1.66,0.0,0.98,1.92,0.01,0.28,Bus14_S65,0,Bus14,
4221,0.0,0.0,1.74,0.0,0.94,1.9,0.01,0.16,Bus14_S65,0,Bus14,
4222,0.0,0.0,1.85,0.0,0.86,2.04,0.02,0.06,Bus14_S65,0,Bus14,
4223,0.0,0.0,1.89,0.0,0.8,1.95,0.01,0.01,Bus14_S65,0,Bus14,
4224,0.0,0.0,1.84,0.0,0.74,1.7,0.0,0.0,Bus14_S65,0,Bus14,
4225,0.0,0.0,0.13,0.0,0.0,1.33,0.05,0.02,Bus14_S88,0,Bus14,
4226,0.16,0.0,0.07,0.0,0.0,0.92,0.02,0.07,Bus14_S88,0,Bus14,
4227,0.51,0.0,0.16,0.0,0.0,0.48,0.0,0.12,Bus14_S88,0,Bus14,
4228,0.77,0.0,0.3,0.0,0.0,0.3,0.0,0.16,Bus14_S88,0,Bus14,
4229,1.07,0.03,0.28,0.0,0.0,0.34,0.0,0.18,Bus14_S88,0,Bus14,
4230,1.16,0.03,0.15,0.0,0.0,0.5,0.0,0.13,Bus14_S88,0,Bus14,
4231,1.48,0.3,0.05,0.0,0.0,0.46,0.0,0.08,Bus14_S88,0,Bus14,
4232,1.61,0.59,0.05,0.0,0.0,0.3,0.0,0.01,Bus14_S88,0,Bus14,
4233,1.77,0.95,0.05,0.0,0.0,0.14,0.0,0.0,Bus14_S88,0,Bus14,
4234,2.14,1.06,0.0,0.04,0.0,0.0,0.0,0.0,Bus14_S88,0,Bus14,
4235,1.55,0.74,0.24,0.04,0.0,0.11,0.0,0.0,Bus14_S88,0,Bus14,
4236,0.95,0.38,0.47,0.04,0.0,0.17,0.0,0.0,Bus14_S88,0,Bus14,
4237,0.0,0.0,0.65,0.0,0.0,0.27,0.0,0.06,Bus14_S88,0,Bus14,
4238,0.0,0.0,0.57,0.0,0.0,0.44,0.0,0.16,Bus14_S88,0,Bus14,
4239,0.0,0.0,0.49,0.0,0.0,0.62,0.0,0.24,Bus14_S88,0,Bus14,
4240,0.0,0.0,0.5,0.0,0.0,0.69,0.0,0.24,Bus14_S88,0,Bus14,
4241,0.0,0.0,0.53,0.0,0.0,0.4,0.0,0.16,Bus14_S88,0,Bus14,
4242,0.0,0.0,0.57,0.0,0.01,0.21,0.0,0.14,Bus14_S88,0,Bus14,
4243,0.0,0.0,0.56,0.0,0.02,0.07,0.0,0.11,Bus14_S88,0,Bus14,
4244,0.0,0.0,0.64,0.0,0.04,0.23,0.0,0.11,Bus14_S88,0,Bus14,
4245,0.0,0.0,0.72,0.0,0.12,0.18,0.0,0.06,Bus14_S88,0,Bus14,
4246,0.0,0.0,0.75,0.0,0.14,0.21,0.0,0.06,Bus14_S88,0,Bus14,
4247,0.0,0.0,0.7,0.0,0.15,0.07,0.0,0.14,Bus14_S88,0,Bus14,
4248,0.0,0.0,0.67,0.0,0.09,0.12,0.0,0.24,Bus14_S88,0,Bus14,
4249,0.0,0.0,0.78,0.0,0.1,0.24,0.0,0.37,Bus14_S88,0,Bus14,
4250,0.0,0.0,0.93,0.0,0.07,0.36,0.0,0.44,Bus14_S88,0,Bus14,
4251,0.0,0.0,1.16,0.0,0.04,0.43,0.0,0.46,Bus14_S88,0,Bus14,
4252,0.0,0.0,1.22,0.0,0.0,0.48,0.06,0.35,Bus14_S88,0,Bus14,
4253,0.0,0.0,1.2,0.0,0.0,0.37,0.06,0.18,Bus14_S88,0,Bus14,
4254,0.0,0.0,1.04,0.0,0.0,0.28,0.06,0.05,Bus14_S88,0,Bus14,
4255,0.0,0.0,1.03,0.0,0.0,0.06,0.0,0.0,Bus14_S88,0,Bus14,
4256,0.0,0.0,1.18,0.0,0.0,0.04,0.0,0.0,Bus14_S88,0,Bus14,
4257,0.0,0.0,1.47,0.01,0.0,0.01,0.0,0.0,Bus14_S88,0,Bus14,
4258,0.0,0.0,1.7,0.11,0.0,0.04,0.0,0.0,Bus14_S88,0,Bus14,
4259,0.0,0.0,1.78,0.11,0.0,0.04,0.0,0.0,Bus14_S88,0,Bus14,
4260,0.0,0.0,1.77,0.11,0.0,0.04,0.0,0.0,Bus14_S88,0,Bus14,
4261,0.0,0.0,1.71,0.0,0.0,0.0,0.0,0.0,Bus14_S88,0,Bus14,
4262,0.0,0.0,1.63,0.05,0.0,0.0,0.0,0.0,Bus14_S88,0,Bus14,
4263,0.0,0.0,1.53,0.05,0.0,0.0,0.0,0.0,Bus14_S88,0,Bus14,
4264,0.0,0.0,1.45,0.05,0.0,0.0,0.0,0.0,Bus14_S88,0,Bus14,
4265,0.0,0.0,1.55,0.19,0.0,0.0,0.0,0.0,Bus14_S88,0,Bus14,
4266,0.0,0.0,1.67,0.38,0.0,0.0,0.0,0.0,Bus14_S88,0,Bus14,
4267,0.0,0.0,1.79,0.46,0.0,0.0,0.0,0.0,Bus14_S88,0,Bus14,
4268,0.0,0.0,1.81,0.45,0.0,0.0,0.0,0.0,Bus14_S88,0,Bus14,
4269,0.0,0.0,1.7,0.47,0.0,0.05,0.0,0.09,Bus14_S88,0,Bus14,
4270,0.0,0.0,1.55,0.42,0.05,0.32,0.0,0.2,Bus14_S88,0,Bus14,
4271,0.0,0.0,1.47,0.24,0.05,0.35,0.0,0.32,Bus14_S88,0,Bus14,
4272,0.0,0.0,1.54,0.02,0.05,0.4,0.0,0.35,Bus14_S88,0,Bus14,
4273,0.0,0.0,1.75,0.0,0.0,0.13,0.04,0.3,Bus14_S88,0,Bus14,
4274,0.0,0.0,1.67,0.0,0.0,0.11,0.04,0.25,Bus14_S88,0,Bus14,
4275,0.46,0.0,1.45,0.0,0.0,0.0,0.04,0.16,Bus14_S88,0,Bus14,
4276,1.07,0.0,1.1,0.04,0.0,0.0,0.0,0.09,Bus14_S88,0,Bus14,
4277,1.61,0.03,1.03,0.11,0.0,0.0,0.0,0.02,Bus14_S88,0,Bus14,
4278,1.66,0.03,1.04,0.19,0.0,0.0,0.0,0.0,Bus14_S88,0,Bus14,
4279,1.65,0.13,1.16,0.15,0.0,0.0,0.0,0.0,Bus14_S88,0,Bus14,
4280,1.71,0.23,1.15,0.08,0.0,0.0,0.0,0.0,Bus14_S88,0,Bus14,
4281,1.91,0.41,1.1,0.0,0.0,0.0,0.04,0.0,Bus14_S88,0,Bus14,
4282,2.05,0.49,1.02,0.0,0.0,0.0,0.1,0.0,Bus14_S88,0,Bus14,
